path,class
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Apple___healthy/image (1512).JPG,Apple___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Apple___healthy/image (625).JPG,Apple___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Apple___healthy/image (896).JPG,Apple___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Apple___healthy/image (1066).JPG,Apple___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Apple___healthy/image (204).JPG,Apple___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Apple___healthy/image (1608).JPG,Apple___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1474).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1241).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (550).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (879).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (144).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (169).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1080).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1356).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (360).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1334).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (249).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (763).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1365).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (552).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1206).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (665).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (301).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (635).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (497).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1279).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (228).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (952).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (954).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1397).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1255).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (444).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (414).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1270).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (566).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (57).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (581).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (496).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (688).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1136).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (871).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (911).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (852).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (885).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (263).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (964).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (447).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (843).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1085).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (295).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1412).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1187).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (93).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (929).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1382).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1012).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1097).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1234).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (455).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1401).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1391).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (231).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (557).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1035).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (643).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1056).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (546).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1449).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1254).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1008).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (485).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1338).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1133).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1227).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1034).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (156).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1090).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (472).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (702).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1321).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (808).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (192).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (805).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1435).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (671).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (266).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1233).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (197).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (49).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (464).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (458).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1024).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (789).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (410).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (352).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (495).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (831).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (749).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (330).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1196).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (139).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (279).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (1032).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (623).JPG,Blueberry___healthy
/home/victus/datasets/plantvillage/PV_root/Plant_leave_diseases_dataset_without_augmentation/Blueberry___healthy/image (4).JPG,Blueberry___healthy
