path,class,split
plantwild/extracted/plantwild/images/corn rust/google_0179.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0101.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0152.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0082.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0141.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/41.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0153.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0077.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0013.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0014.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0056.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0037.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0203.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/85.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0134.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0214.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0163.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/42.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0105.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn rust/google_0032.jpg,Corn___Common_rust,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/1 - Copy.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0012.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0018.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/78.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0076.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/80.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0099.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0034.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0003.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0001.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/31.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/2.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/2 - Copy (2).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0024.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0023.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/66.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0098.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0022.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0002.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/82.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0065.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0043.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/7.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (23).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/1 - Copy (3).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (13).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/24.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/70 - Copy (3).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/104.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/59.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/70 - Copy.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/86 - Copy (2).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/55.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0064.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/20.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/87.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/14.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (19).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/5.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/53.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (3).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0094.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/1 - Copy (2).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0114.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0149.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/90 - Copy.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0126.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (7).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/22.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0113.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0073.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/61.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/58.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (11).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/17.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0088.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/46.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/1.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/64.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0078.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0060.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/50.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/42.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0040.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/2 - Copy (3).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/71.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/37.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/28.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/3.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (4).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0125.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/6.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (26).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0112.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0009.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/101.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0063.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0162.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (30).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0109.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0083.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (8).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0163.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0068.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0120.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0074.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (21).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/48.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (25).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0067.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0032.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0056.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0051.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/29.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (12).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0110.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (5).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0169.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0020.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0011.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0095.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/33.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0123.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0008.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0049.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/36.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (10).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0143.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/92.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/99.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0175.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0152.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0069.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/49.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/76.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0077.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/73.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0086.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0071.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/23.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/43.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0135.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0107.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/68.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0055.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0075.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0134.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/57.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0079.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/19.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0005.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0104.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0036.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/56.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (27).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0085.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (29).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/90.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (6).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0057.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/51.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0053.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/105.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/69.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/40.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/add (2).jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0019.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/47.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0007.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0132.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/16.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/62.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0037.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0038.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/72.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0059.jpg,Corn___Northern_Leaf_Blight,fit
plantwild/extracted/plantwild/images/corn northern leaf blight/google_0042.jpg,Corn___Northern_Leaf_Blight,fit
