path,class
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/agriculture-crop-disease-northern-corn-leaf-blight-fungus-exserohilum-turcicum-closeup-of-lesions-on-corn-leaves-texas-usa-x74mbx.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/anthracnoseblight.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/article-fungicides-northern-corn-leaf-blight.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/bacterial-corn-1.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/bacterial-corn-300x300.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/bacterial-leaf-streak-corn.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/bacterial-leaf-streak-of-corn-450-F1.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/bacterial-leaf-streak-of-corn.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/bls-lesions-tjz-hr.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/clip_image010.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-BLS-irregular-lesions.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-bacterial-leaf-streak-V4-AdamsCnty-THartman-F1a.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-bacterial-leaf-streak-backlit-severe-lesions.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-bacterial-leaf-streak-f1.JPG.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-bacterial-leaf-streak-f4.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-bacterial-leaf-streak-f7a-b.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-bacterial-leaf-streak-narrow-stripes.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-bacterial-leaf-streak-zoomed.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-baterial-leaf-stripe-f1b.JPG.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-disease-update-fig-1-northern-leaf-blight.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-disease-update-fig-2-diplodia-leaf-streak1.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-fig-1.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-fig-2.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-gray-leaf-spot-f5.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-large-wavy-Xanth-lesions-f3.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-leaf-scald-9a.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-leaf-scald-9c.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-leaf-scald-9d.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-mature-bacterial-leaf-streak.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-northern-corn-leaf-blight-f6.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-northern-corn-leaf-blight.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-several-Holcus%20spot%20lesions-f4.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-short-backlit-Xanth-lesions-halos-f2-.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-short-backlit-Xanth-lesions-halos-f2.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn-stalk-rot-leaf-symptoms-F1.jpg.jpeg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn1.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn_disease_clip_image001_0003.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/corn_gray_leaf_spot.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/cp_VA-123_northern_corn_leaf_blight_article.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/disease.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/disease3.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/disease4.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/dsc5270.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/dsc5582.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/f7bd710e84db49829a918d85a2ff809c1.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/fi00245.JPG.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/ga-2015-05-20-nclb.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/gls99-anamosa-400x334.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/gosswilt_TMB.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/gray-leaf-spot-lesions-F4.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/gray-leaf-spot-severe--.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/helminthosporium-or-turcicum-leaf-stains-on-corn-leaf-disease-of-corn-plant-R5GR3C.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/image.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/image393.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/image_1500x1500%253E.jpeg?1473988930.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/image_1500x1500%253E.jpeg?1473988931.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/img_0099-2.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/img_5593211e4bf88_49361.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/leafblightcorn.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/nclb-2015-n-mcghee.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/nclb3_rob_factsheetimage.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/nclb3x1200.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/nclb4x1200.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/nclb7x1200.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/ncls-2016-a-shirley.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/ncorn_leaf_blight_0796_02.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-BBFWRB.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-BX3K2K.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-leaf-south-africa-XDYJWY.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/northern-corn-leaf-blight-exserohilum-turcicum-lesions-on-a-maize-leaf-south-africa-xe3a7j.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/northern-corn-leaf-blight.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/northern_corn_leaf_blight_university_of_delaware-600x400.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/northern_leaf_blight.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/photo-7-004.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/possible-northerncornleafspot.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/rsz0731northernleafblightcigarshapedlesionsfig5.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/show_picture.asp?id=aaaaaaaaaanoroz&w=524.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/smaller-Septoria2.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/stewartswilt.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/stock-photo-northern-corn-leaf-blight-nclb-is-a-foliar-disease-of-corn-maize-caused-by-exserohilum-turcicum-592778840.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/stock-photo-northern-corn-leaf-blight-nclb-is-a-foliar-disease-of-corn-maize-caused-by-exserohilum-turcicum-592778861.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/stock-photo-northern-corn-leaf-blight-nclb-is-a-foliar-disease-of-corn-maize-caused-by-exserohilum-turcicum-592778870.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/stock-photo-northern-corn-leaf-blight-nclb-is-a-foliar-disease-of-corn-maize-caused-by-exserohilum-turcicum-592778882.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/swcdg1-e1482969712678-300x188.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/swcdg1.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/train/Corn leaf blight/sweetcorn_Northern-corn-leaf-blight_zoom.jpg,Corn___Northern_Leaf_Blight
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/0796.39maizerust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/0796.40comrust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/0796.47southrust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/0796.52srusttelia.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/12-19striprustJIM.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/1355.50commonrust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/2256-body-1501555581-1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/393.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/5496239405_d95bdb97d1_z.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Corn rust leaf/80104747.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/36687400253_a227c2ca28_b.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/37310253326_7f32b316d1_b.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/37310253806_04fee91918_b.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/37356969601_4208f8bb7f_b.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/5833328024_724f1df3f2_b.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/COURTESY_southernrust-greyleaf.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Common-rust-east-central-Indiana.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Common-rust-of-corn-Tedford.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn%20Common%20Rust.png.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn-Common-Rust-300x225.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn-Common-Rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn-Rusts-wKBishop-story-622x467.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn-Southern-Rust-7-17-F1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn-southern-rust-C-Schleicher-7-31-F1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn-southern-rust-F1%20%281%29.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn-southern-rust-advanced-F1b-8-7-15.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Corn-southern-rust-early-F1a-8-7-15.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/CornRust1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/CornRustFS1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/CornRustFS3.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Faske%20Southern%20rust%20of%20corn.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Fig3_Common_rust.JPG.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Figure%201%20Common%20rust%20on%20a%20corn.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Figure%201%20common%20rust%20on%20corn.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Figure%201%20early%20southern%20rust.JPG.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Figure%201a%20%20early%20symptoms%20S%20rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Figure%202a%20older%20S%20rust%20pustules.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Figure-12.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Figure-4-stripe-rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/GetStoredImage?symbolicName=originalX19261YsiteXDTNYcatalogXcatalog%20&category=CMS.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/IMG_1360-1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/IMG_1376-300x300.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/IMG_1762.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/IMG_1841.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/IMG_20130620_190316.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/IMG_5011-15vruqb.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Ontario-Field-Crop-Report_July_27_2017_f2-1024x768.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Resized_DSC_0191_Rust-Closeup.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/SCR-2015.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/SCR.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/STANDALONE_Southern-corn-rust_01-WEB.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/So-Corn-Rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Southern%20corn%20rust.ashx?w=600.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Southern%20rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Southern-Corn-Rust.ashx?w=770.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Southern-Corn-Rust1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Southern-Rust4-300x200.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Southern-rust-2_Wise.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Southern-rust-underside-of-leaf-1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/Southern-rust-upper-side-of-leaf-with-pustules-1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/SouthernRustLeaf.png.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/common-rust-in-field-300x200.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/common-rust-lower-leaf-side.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/common-rust-upper-leaf-side.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/common-rust3.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/commonrust-2016-a-shirley.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/commonrust2-1024x768.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn%20rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-common-rust-f5-R.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-diseases-fig-1-so-rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-diseases-fig-2-tar-spot.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-leaf-rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-rust-2.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-rust-3.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-rust-4.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-rust-5.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-rust-6_19_17-image.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-rust-disease-pests-leaf-260nw-1038062233.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-southern-rust-2.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-southern-rust-pustules.JPG?itok=VXIzyv8m.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn-southern-rust-spores.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn_rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/corn_rust1_l.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/disease.JPG.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/disease1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/disease2.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/g14-1680-1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/g14-1680-6.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/ga-2015-06-01-crust-02.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/imag4090.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/image1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/imgF.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/markjones-corn-001.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/plant-rust-southern-rust-on-corn-leaf-plant-diseases-rust-of-wheat.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/ppth-friskop-1-corn-rust.png.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/pu_polysora.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/rust-3.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/rust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/rust1_600px-2emtnhc.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/sevc.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/southern-rust-2.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/southern-rust-als.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/southern-rust-close.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/southern-rust-lower-side.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/southern-rust-upper-side-576x1024.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/southernrust-seminole-june1.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/southernrust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/southernrust1.png.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/stock-photo-rust-disease-in-corn-field-119923045.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/swcdg3.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/swcdg4.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/sweetcorn_Rust-2_zoom.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/sweetcorn_Rust-3_zoom.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/uuid%3Db547b743-d1a1-4788-86dc-8e90ad17e170%26groupId%3D1841%26t%3D1375243802648.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/train/Corn rust leaf/web1_cusoutherncornrust.jpg,Corn___Common_rust
plantdoc/PlantDoc-Dataset/test/Peach leaf/00pe.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/test/Peach leaf/7190f27ead55c0f6e3ff8b982972810a5446a9713a49d_1260x1260.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/test/Peach leaf/depositphotos_3786198-Peach-leaf.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/test/Peach leaf/peach-leaf-10223898.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/test/Peach leaf/peach-leaf-16690421.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/test/Peach leaf/peach-leaf-isolated-white-background-42295220.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/test/Peach leaf/rose_tree_220430.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/test/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-281097503.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/test/Peach leaf/stock-photo-peach-tree-leaf-isolated-over-white-background-back-side-64472731.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/0052.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/020.JPG.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/0pe.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/0peach.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/1200px-Illustration_Prunus_persica0.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/1343.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/1737796_orig.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/17558-peach-and-leaves.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/1921.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/22+August+2013+008-1.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/22+August+2013+010-1.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/24570793-peach-leaf.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/300117.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/300117_1.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/366.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/3939-960x960.jpg,Peach___healthy
plantdoc/PlantDoc-Dataset/train/Peach leaf/3940-960x960.jpg,Peach___healthy
